OUT_TIME 0.01
# ext_x ext_y center_x center_y angle theta1 theta2 moment3_norm moment3_angle ext_potential
-0.364485 0.631306 -0.375982 0.652688 0.525217 71.087 14.782 -3.64485 6.31306 -328.178 
-0.342274 0.592836 -0.376011 0.652738 0.525228 71.0893 14.78 -3.42274 5.92836 -308.061 
-0.318712 0.552026 -0.376032 0.652774 0.525236 71.091 14.7786 -3.18712 5.52026 -286.718 
-0.293893 0.509037 -0.376047 0.652799 0.525241 71.0922 14.7776 -2.93893 5.09038 -264.233 
-0.267914 0.46404 -0.376058 0.652818 0.525245 71.0931 14.7769 -2.67914 4.64041 -240.697 
-0.240877 0.417211 -0.376066 0.652833 0.525248 71.0938 14.7763 -2.40877 4.17212 -216.203 
-0.21289 0.368736 -0.376073 0.652844 0.52525 71.0943 14.7758 -2.1289 3.68737 -190.848 
-0.184063 0.318806 -0.376079 0.652854 0.525251 71.0948 14.7754 -1.84063 3.18806 -164.731 
-0.154509 0.267617 -0.376083 0.652862 0.525252 71.0952 14.7751 -1.54509 2.67618 -137.956 
-0.124345 0.215372 -0.376088 0.65287 0.525252 71.0955 14.7748 -1.24346 2.15373 -110.628 
-0.093691 0.162278 -0.376092 0.652877 0.525252 71.0958 14.7745 -0.936913 1.62278 -82.8563 
-0.0626669 0.108542 -0.376096 0.652884 0.525252 71.0961 14.7741 -0.626672 1.08543 -54.7493 
-0.0313956 0.0543787 -0.376101 0.652893 0.525252 71.0965 14.7738 -0.313959 0.543793 -26.4183 
-3.14159e-07 5.4414e-07 -0.376106 0.652902 0.525251 71.0969 14.7734 -6.28319e-06 1.08828e-05 2.02495 
0.0313949 -0.0543776 -0.376112 0.652912 0.52525 71.0973 14.7729 0.313946 -0.543771 30.4681 
0.0626663 -0.108541 -0.37612 0.652925 0.525248 71.0978 14.7723 0.62666 -1.08541 58.7989 
0.0936903 -0.162276 -0.376128 0.65294 0.525246 71.0984 14.7716 0.9369 -1.62276 86.9054 
0.124345 -0.215371 -0.376139 0.652959 0.525243 71.0992 14.7708 1.24344 -2.15371 114.677 
0.154508 -0.267616 -0.376153 0.652983 0.525239 71.1002 14.7696 1.54508 -2.67616 142.003 
0.184062 -0.318805 -0.376171 0.653014 0.525235 71.1014 14.7682 1.84062 -3.18804 168.775 
0.212889 -0.368735 -0.376195 0.653055 0.525228 71.1031 14.7663 2.12889 -3.68735 194.888 
0.240877 -0.41721 -0.376226 0.653109 0.525219 71.1053 14.7638 2.40876 -4.1721 220.237 
0.267913 -0.464039 -0.376269 0.653182 0.525207 71.1082 14.7604 2.67913 -4.64039 244.718 
0.293892 -0.509037 -0.376326 0.653282 0.525191 71.1122 14.7558 2.93892 -5.09036 268.231 
0.318712 -0.552025 -0.376407 0.65342 0.525168 71.1178 14.7493 3.18712 -5.52025 290.673 
0.342273 -0.592835 -0.376519 0.653615 0.525135 71.1257 14.7403 3.42273 -5.92834 311.933 
0.364484 -0.631305 -0.37668 0.653892 0.525089 71.1368 14.7275 3.64484 -6.31305 331.884 
0.385256 -0.667284 -0.376911 0.65429 0.525023 71.1529 14.709 3.85256 -6.67283 350.353 
0.404508 -0.700629 -0.377246 0.654869 0.524927 71.1763 14.6821 4.04508 -7.00629 367.061 
0.422164 -0.731209 -0.377739 0.655721 0.524786 71.2106 14.6426 4.22164 -7.31209 381.49 
0.438153 -0.758904 -0.378469 0.656981 0.524578 71.2615 14.5841 4.38153 -7.58903 392.571 
0.452413 -0.783603 -0.379553 0.658856 0.524274 71.3373 14.4973 4.52413 -7.83603 398.014 
0.464888 -0.80521 -0.381165 0.661644 0.523833 71.4501 14.3683 4.64888 -8.0521 392.903 
0.475528 -0.823639 -0.383533 0.665748 0.523223 71.6168 14.1793 4.75528 -8.23639 367.27 
0.484292 -0.838817 -0.386911 0.671609 0.522461 71.8568 13.9115 4.84291 -8.38817 303.895 
0.491144 -0.850686 -0.391423 0.679452 0.521718 72.1829 13.5583 4.91144 -8.50686 183.648 
0.496057 -0.859196 -0.396797 0.688805 0.521344 72.581 13.1465 4.96057 -8.59196 9.72697 
0.499013 -0.864316 -0.402257 0.698309 0.521592 72.9969 12.7396 4.99013 -8.64316 -171.231 
0.5 -0.866025 -0.406956 0.70648 0.522292 73.3635 12.3986 5 -8.66025 -305.817 
0.499013 -0.864317 -0.410508 0.712646 0.523077 73.645 12.1458 4.99013 -8.64317 -382.037 
0.496057 -0.859197 -0.412988 0.716943 0.523732 73.8432 11.9715 4.96057 -8.59197 -417.208 
0.491144 -0.850686 -0.414651 0.719821 0.524212 73.9767 11.8556 4.91144 -8.50686 -429.854 
0.484292 -0.838818 -0.415745 0.721714 0.524546 74.0649 11.7796 4.84292 -8.38818 -431.09 
0.475528 -0.823639 -0.416461 0.722951 0.524773 74.1227 11.7301 4.75528 -8.23639 -426.35 
0.464888 -0.80521 -0.416929 0.723759 0.524926 74.1606 11.6978 4.64888 -8.0521 -418.085 
0.452414 -0.783603 -0.417236 0.724289 0.525029 74.1854 11.6767 4.52414 -7.83604 -407.377 
0.438153 -0.758904 -0.417439 0.724638 0.525099 74.2019 11.6628 4.38154 -7.58904 -394.718 
0.422164 -0.73121 -0.417573 0.724871 0.525147 74.2128 11.6536 4.22164 -7.3121 -380.347 
0.404509 -0.70063 -0.417664 0.725026 0.525179 74.2201 11.6475 4.04509 -7.0063 -364.404 
0.385257 -0.667284 -0.417725 0.725132 0.525201 74.2251 11.6433 3.85257 -6.67285 -346.986 
0.364485 -0.631306 -0.417767 0.725204 0.525217 74.2285 11.6404 3.64485 -6.31306 -328.178 
0.342274 -0.592836 -0.417796 0.725254 0.525228 74.2309 11.6385 3.42274 -5.92836 -308.061 
0.318712 -0.552026 -0.417816 0.72529 0.525236 74.2326 11.6371 3.18712 -5.52026 -286.718 
0.293893 -0.509037 -0.417831 0.725316 0.525241 74.2338 11.636 2.93893 -5.09038 -264.233 
0.267914 -0.46404 -0.417842 0.725335 0.525245 74.2347 11.6353 2.67914 -4.64041 -240.697 
0.240877 -0.417211 -0.417851 0.725349 0.525248 74.2354 11.6347 2.40877 -4.17212 -216.203 
0.21289 -0.368736 -0.417857 0.725361 0.52525 74.2359 11.6342 2.1289 -3.68737 -190.848 
0.184063 -0.318806 -0.417863 0.72537 0.525251 74.2364 11.6339 1.84063 -3.18806 -164.731 
0.154509 -0.267617 -0.417868 0.725378 0.525252 74.2368 11.6335 1.54509 -2.67618 -137.956 
0.124345 -0.215372 -0.417872 0.725386 0.525252 74.2371 11.6332 1.24346 -2.15373 -110.628 
0.093691 -0.162278 -0.417876 0.725393 0.525252 74.2374 11.6329 0.936913 -1.62278 -82.8563 
0.0626669 -0.108542 -0.417881 0.725401 0.525252 74.2377 11.6325 0.626672 -1.08543 -54.7493 
0.0313956 -0.0543787 -0.417885 0.725409 0.525252 74.2381 11.6322 0.313959 -0.543793 -26.4183 
3.14159e-07 -5.4414e-07 -0.417891 0.725418 0.525251 74.2384 11.6318 6.28319e-06 -1.08828e-05 2.02495 
-0.0313949 0.0543776 -0.417897 0.725428 0.52525 74.2389 11.6313 -0.313946 0.543771 30.4681 
-0.0626663 0.108541 -0.417904 0.725441 0.525248 74.2394 11.6307 -0.62666 1.08541 58.7989 
-0.0936903 0.162276 -0.417913 0.725456 0.525246 74.24 11.63 -0.9369 1.62276 86.9054 
-0.124345 0.215371 -0.417924 0.725475 0.525243 74.2408 11.6292 -1.24344 2.15371 114.677 
-0.154508 0.267616 -0.417938 0.725499 0.525239 74.2418 11.628 -1.54508 2.67616 142.003 
-0.184062 0.318805 -0.417956 0.72553 0.525235 74.243 11.6266 -1.84062 3.18804 168.775 
-0.212889 0.368735 -0.417979 0.725571 0.525228 74.2447 11.6247 -2.12889 3.68735 194.888 
-0.240877 0.41721 -0.418011 0.725625 0.525219 74.2469 11.6222 -2.40876 4.1721 220.237 
-0.267913 0.464039 -0.418053 0.725698 0.525207 74.2498 11.6188 -2.67913 4.64039 244.718 
-0.293892 0.509037 -0.418111 0.725798 0.525191 74.2538 11.6142 -2.93892 5.09036 268.231 
-0.318712 0.552025 -0.418191 0.725936 0.525168 74.2594 11.6078 -3.18712 5.52025 290.673 
-0.342273 0.592835 -0.418304 0.726131 0.525135 74.2673 11.5987 -3.42273 5.92834 311.933 
-0.364484 0.631305 -0.418464 0.726408 0.525089 74.2784 11.5859 -3.64484 6.31305 331.884 
-0.385256 0.667284 -0.418695 0.726806 0.525023 74.2945 11.5674 -3.85256 6.67283 350.353 
-0.404508 0.700629 -0.41903 0.727386 0.524927 74.3179 11.5405 -4.04508 7.00629 367.061 
-0.422164 0.731209 -0.419523 0.728237 0.524786 74.3522 11.501 -4.22164 7.31209 381.49 
-0.438153 0.758904 -0.420253 0.729497 0.524578 74.4031 11.4425 -4.38153 7.58903 392.571 
-0.452413 0.783603 -0.421337 0.731372 0.524274 74.4788 11.3557 -4.52413 7.83603 398.014 
-0.464888 0.80521 -0.422949 0.73416 0.523833 74.5917 11.2268 -4.64888 8.0521 392.903 
-0.475528 0.823639 -0.425318 0.738264 0.523223 74.7584 11.0377 -4.75528 8.23639 367.27 
-0.484292 0.838817 -0.428696 0.744125 0.522461 74.9984 10.7699 -4.84291 8.38817 303.895 
-0.491144 0.850686 -0.433208 0.751968 0.521718 75.3245 10.4167 -4.91144 8.50686 183.648 
-0.496057 0.859196 -0.438581 0.761321 0.521344 75.7225 10.0049 -4.96057 8.59196 9.72692 
-0.499013 0.864316 -0.444041 0.770825 0.521592 76.1385 9.59802 -4.99013 8.64316 -171.231 
-0.5 0.866025 -0.44874 0.778996 0.522292 76.5051 9.257 -5 8.66025 -305.817 
-0.499013 0.864317 -0.452292 0.785162 0.523077 76.7866 9.00423 -4.99013 8.64317 -382.037 
-0.496057 0.859197 -0.454772 0.78946 0.523732 76.9848 8.82993 -4.96057 8.59197 -417.208 
-0.491144 0.850686 -0.456435 0.792337 0.524212 77.1183 8.71396 -4.91144 8.50686 -429.854 
-0.484292 0.838818 -0.45753 0.79423 0.524546 77.2065 8.638 -4.84292 8.38818 -431.09 
-0.475528 0.823639 -0.458246 0.795467 0.524773 77.2643 8.58849 -4.75528 8.23639 -426.35 
-0.464888 0.80521 -0.458714 0.796275 0.524926 77.3021 8.55622 -4.64888 8.0521 -418.085 
-0.452414 0.783603 -0.459021 0.796805 0.525029 77.327 8.53511 -4.52414 7.83604 -407.377 
-0.438153 0.758904 -0.459223 0.797155 0.525099 77.3435 8.52123 -4.38154 7.58904 -394.718 
-0.422164 0.73121 -0.459358 0.797387 0.525147 77.3544 8.51202 -4.22164 7.3121 -380.347 
-0.404509 0.70063 -0.459448 0.797542 0.525179 77.3617 8.50586 -4.04509 7.0063 -364.404 
-0.385257 0.667284 -0.459509 0.797648 0.525201 77.3667 8.5017 -3.85257 6.67285 -346.986 
-0.364485 0.631306 -0.459551 0.79772 0.525217 77.3701 8.49885 -3.64485 6.31306 -328.178 
-0.342274 0.592836 -0.45958 0.79777 0.525228 77.3725 8.49686 -3.42274 5.92836 -308.061 
-0.318712 0.552026 -0.459601 0.797806 0.525236 77.3742 8.49546 -3.18712 5.52026 -286.718 
-0.293893 0.509037 -0.459615 0.797832 0.525241 77.3754 8.49444 -2.93893 5.09038 -264.233 
-0.267914 0.46404 -0.459627 0.797851 0.525245 77.3763 8.49369 -2.67914 4.64041 -240.697 
-0.240877 0.417211 -0.459635 0.797865 0.525248 77.377 8.49311 -2.40877 4.17212 -216.203 
-0.21289 0.368736 -0.459642 0.797877 0.52525 77.3775 8.49265 -2.1289 3.68737 -190.848 
-0.184063 0.318806 -0.459647 0.797886 0.525251 77.378 8.49226 -1.84063 3.18806 -164.731 
-0.154509 0.267617 -0.459652 0.797895 0.525252 77.3783 8.49192 -1.54509 2.67618 -137.956 
-0.124345 0.215372 -0.459656 0.797902 0.525252 77.3787 8.4916 -1.24346 2.15373 -110.628 
-0.093691 0.162278 -0.459661 0.797909 0.525252 77.379 8.49128 -0.936913 1.62278 -82.8563 
-0.0626669 0.108542 -0.459665 0.797917 0.525252 77.3793 8.49095 -0.626672 1.08543 -54.7493 
-0.0313956 0.0543787 -0.45967 0.797925 0.525252 77.3797 8.49059 -0.313959 0.543793 -26.4183 
-3.14159e-07 5.4414e-07 -0.459675 0.797934 0.525251 77.38 8.49019 -6.28319e-06 1.08828e-05 2.02495 
0.0313949 -0.0543776 -0.459681 0.797945 0.52525 77.3805 8.48971 0.313946 -0.543771 30.4681 
0.0626663 -0.108541 -0.459688 0.797957 0.525248 77.381 8.48914 0.62666 -1.08541 58.7989 
0.0936903 -0.162276 -0.459697 0.797972 0.525246 77.3816 8.48844 0.9369 -1.62276 86.9054 
0.124345 -0.215371 -0.459708 0.797991 0.525243 77.3824 8.48757 1.24344 -2.15371 114.677 
0.154508 -0.267616 -0.459722 0.798015 0.525239 77.3834 8.48645 1.54508 -2.67616 142.003 
0.184062 -0.318805 -0.45974 0.798046 0.525235 77.3846 8.48501 1.84062 -3.18804 168.775 
0.212889 -0.368735 -0.459763 0.798087 0.525228 77.3863 8.48313 2.12889 -3.68735 194.888 
0.240877 -0.41721 -0.459795 0.798141 0.525219 77.3884 8.48062 2.40876 -4.1721 220.237 
0.267913 -0.464039 -0.459837 0.798214 0.525207 77.3914 8.47723 2.67913 -4.64039 244.718 
0.293892 -0.509037 -0.459895 0.798314 0.525191 77.3954 8.47259 2.93892 -5.09036 268.231 
0.318712 -0.552025 -0.459975 0.798453 0.525168 77.401 8.46616 3.18712 -5.52025 290.673 
0.342273 -0.592835 -0.460088 0.798647 0.525135 77.4089 8.45713 3.42273 -5.92834 311.933 
0.364484 -0.631305 -0.460248 0.798924 0.525089 77.42 8.44428 3.64484 -6.31305 331.884 
0.385256 -0.667284 -0.460479 0.799322 0.525023 77.4361 8.42579 3.85256 -6.67283 350.353 
0.404508 -0.700629 -0.460815 0.799902 0.524927 77.4595 8.3989 4.04508 -7.00629 367.061 
0.422164 -0.731209 -0.461308 0.800753 0.524786 77.4938 8.3594 4.22164 -7.31209 381.49 
0.438153 -0.758904 -0.462037 0.802013 0.524578 77.5447 8.30096 4.38153 -7.58903 392.571 
0.452413 -0.783603 -0.463122 0.803888 0.524274 77.6204 8.2141 4.52413 -7.83603 398.014 
0.464888 -0.80521 -0.464733 0.806676 0.523833 77.7333 8.08516 4.64888 -8.0521 392.903 
0.475528 -0.823639 -0.467102 0.81078 0.523223 77.9 7.89614 4.75528 -8.23639 367.27 
0.484292 -0.838817 -0.47048 0.816641 0.522461 78.14 7.6283 4.84291 -8.38817 303.895 
0.491144 -0.850686 -0.474992 0.824484 0.521718 78.4661 7.27507 4.91144 -8.50686 183.648 
0.496057 -0.859196 -0.480366 0.833837 0.521344 78.8641 6.86332 4.96057 -8.59196 9.72691 
0.499013 -0.864316 -0.485825 0.843342 0.521592 79.2801 6.45643 4.99013 -8.64316 -171.231 
0.5 -0.866025 -0.490524 0.851512 0.522292 79.6467 6.11541 5 -8.66025 -305.817 
0.499013 -0.864317 -0.494076 0.857678 0.523077 79.9282 5.86264 4.99013 -8.64317 -382.037 
0.496057 -0.859197 -0.496557 0.861976 0.523732 80.1264 5.68833 4.96057 -8.59197 -417.208 
0.491144 -0.850686 -0.498219 0.864854 0.524212 80.2599 5.57237 4.91144 -8.50686 -429.854 
0.484292 -0.838818 -0.499314 0.866746 0.524546 80.3481 5.4964 4.84292 -8.38818 -431.09 
0.475528 -0.823639 -0.50003 0.867983 0.524773 80.4059 5.4469 4.75528 -8.23639 -426.35 
0.464888 -0.80521 -0.500498 0.868791 0.524926 80.4437 5.41463 4.64888 -8.0521 -418.085 
0.452414 -0.783603 -0.500805 0.869321 0.525029 80.4686 5.39352 4.52414 -7.83604 -407.377 
0.438153 -0.758904 -0.501007 0.869671 0.525099 80.485 5.37963 4.38154 -7.58904 -394.718 
0.422164 -0.73121 -0.501142 0.869903 0.525147 80.496 5.37043 4.22164 -7.3121 -380.347 
0.404509 -0.70063 -0.501232 0.870059 0.525179 80.5033 5.36427 4.04509 -7.0063 -364.404 
0.385257 -0.667284 -0.501293 0.870164 0.525201 80.5083 5.36011 3.85257 -6.67285 -346.986 
0.364485 -0.631306 -0.501335 0.870236 0.525217 80.5117 5.35726 3.64485 -6.31306 -328.178 
0.342274 -0.592836 -0.501364 0.870287 0.525228 80.5141 5.35527 3.42274 -5.92836 -308.061 
0.318712 -0.552026 -0.501385 0.870322 0.525236 80.5158 5.35387 3.18712 -5.52026 -286.718 
0.293893 -0.509037 -0.5014 0.870348 0.525241 80.517 5.35285 2.93893 -5.09038 -264.233 
0.267914 -0.46404 -0.501411 0.870367 0.525245 80.5179 5.3521 2.67914 -4.64041 -240.697 
0.240877 -0.417211 -0.501419 0.870382 0.525248 80.5186 5.35152 2.40877 -4.17212 -216.203 
0.21289 -0.368736 -0.501426 0.870393 0.52525 80.5191 5.35105 2.1289 -3.68737 -190.848 
0.184063 -0.318806 -0.501431 0.870403 0.525251 80.5196 5.35067 1.84063 -3.18806 -164.731 
0.154509 -0.267617 -0.501436 0.870411 0.525252 80.5199 5.35032 1.54509 -2.67618 -137.956 
0.124345 -0.215372 -0.501441 0.870418 0.525252 80.5203 5.35 1.24346 -2.15373 -110.628 
0.093691 -0.162278 -0.501445 0.870426 0.525252 80.5206 5.34969 0.936913 -1.62278 -82.8563 
0.0626669 -0.108542 -0.501449 0.870433 0.525252 80.5209 5.34936 0.626672 -1.08543 -54.7493 
0.0313956 -0.0543787 -0.501454 0.870441 0.525252 80.5213 5.349 0.313959 -0.543793 -26.4183 
3.14159e-07 -5.4414e-07 -0.501459 0.87045 0.525251 80.5216 5.34859 6.28319e-06 -1.08828e-05 2.02495 
-0.0313949 0.0543776 -0.501465 0.870461 0.52525 80.5221 5.34812 -0.313946 0.543771 30.4681 
-0.0626663 0.108541 -0.501472 0.870473 0.525248 80.5226 5.34755 -0.62666 1.08541 58.7989 
-0.0936903 0.162276 -0.501481 0.870489 0.525246 80.5232 5.34685 -0.9369 1.62276 86.9054 
-0.124345 0.215371 -0.501492 0.870507 0.525243 80.524 5.34597 -1.24344 2.15371 114.677 
-0.154508 0.267616 -0.501506 0.870532 0.525239 80.5249 5.34486 -1.54508 2.67616 142.003 
-0.184062 0.318805 -0.501524 0.870563 0.525235 80.5262 5.34342 -1.84062 3.18804 168.775 
-0.212889 0.368735 -0.501548 0.870603 0.525228 80.5279 5.34154 -2.12889 3.68735 194.888 
-0.240877 0.41721 -0.501579 0.870657 0.525219 80.53 5.33903 -2.40876 4.1721 220.237 
-0.267913 0.464039 -0.501621 0.87073 0.525207 80.533 5.33564 -2.67913 4.64039 244.718 
-0.293892 0.509037 -0.501679 0.87083 0.525191 80.537 5.331 -2.93892 5.09036 268.231 
-0.318712 0.552025 -0.50176 0.870969 0.525168 80.5426 5.32457 -3.18712 5.52025 290.673 
-0.342273 0.592835 -0.501872 0.871164 0.525135 80.5505 5.31554 -3.42273 5.92834 311.933 
-0.364484 0.631305 -0.502033 0.87144 0.525089 80.5616 5.30269 -3.64484 6.31305 331.884 
-0.385256 0.667284 -0.502263 0.871839 0.525023 80.5777 5.2842 -3.85256 6.67283 350.353 
-0.404508 0.700629 -0.502599 0.872418 0.524927 80.6011 5.2573 -4.04508 7.00629 367.061 
-0.422164 0.731209 -0.503092 0.873269 0.524786 80.6354 5.21781 -4.22164 7.31209 381.49 
-0.438153 0.758904 -0.503821 0.87453 0.524578 80.6863 5.15936 -4.38153 7.58903 392.571 
-0.452413 0.783603 -0.504906 0.876404 0.524274 80.762 5.0725 -4.52413 7.83603 398.014 
-0.464888 0.80521 -0.506517 0.879193 0.523833 80.8749 4.94357 -4.64888 8.0521 392.903 
-0.475528 0.823639 -0.508886 0.883296 0.523223 81.0416 4.75455 -4.75528 8.23639 367.27 
-0.484292 0.838817 -0.512264 0.889157 0.522461 81.2816 4.48671 -4.84291 8.38817 303.895 
-0.491144 0.850686 -0.516776 0.897 0.521718 81.6077 4.13348 -4.91144 8.50686 183.648 
-0.496057 0.859196 -0.52215 0.906354 0.521344 82.0057 3.72173 -4.96057 8.59196 9.7269 
-0.499013 0.864316 -0.527609 0.915858 0.521592 82.4217 3.31483 -4.99013 8.64316 -171.231 
-0.5 0.866025 -0.532308 0.924029 0.522292 82.7883 2.97382 -5 8.66025 -305.817 
-0.499013 0.864317 -0.535861 0.930194 0.523077 83.0697 2.72105 -4.99013 8.64317 -382.037 
-0.496057 0.859197 -0.538341 0.934492 0.523732 83.268 2.54674 -4.96057 8.59197 -417.208 
-0.491144 0.850686 -0.540004 0.93737 0.524212 83.4015 2.43077 -4.91144 8.50686 -429.854 
-0.484292 0.838818 -0.541098 0.939262 0.524546 83.4897 2.35481 -4.84292 8.38818 -431.09 
-0.475528 0.823639 -0.541814 0.940499 0.524773 83.5475 2.30531 -4.75528 8.23639 -426.35 
-0.464888 0.80521 -0.542282 0.941308 0.524926 83.5853 2.27304 -4.64888 8.0521 -418.085 
-0.452414 0.783603 -0.542589 0.941838 0.525029 83.6102 2.25193 -4.52414 7.83604 -407.377 
-0.438153 0.758904 -0.542792 0.942187 0.525099 83.6266 2.23804 -4.38154 7.58904 -394.718 
-0.422164 0.73121 -0.542926 0.942419 0.525147 83.6376 2.22884 -4.22164 7.3121 -380.347 
-0.404509 0.70063 -0.543016 0.942575 0.525179 83.6449 2.22268 -4.04509 7.0063 -364.404 
-0.385257 0.667284 -0.543077 0.94268 0.525201 83.6499 2.21852 -3.85257 6.67285 -346.986 
-0.364485 0.631306 -0.543119 0.942753 0.525217 83.6533 2.21566 -3.64485 6.31306 -328.178 
-0.342274 0.592836 -0.543148 0.942803 0.525228 83.6557 2.21368 -3.42274 5.92836 -308.061 
-0.318712 0.552026 -0.543169 0.942839 0.525236 83.6574 2.21227 -3.18712 5.52026 -286.718 
-0.293893 0.509037 -0.543184 0.942864 0.525241 83.6586 2.21126 -2.93893 5.09038 -264.233 
-0.267914 0.46404 -0.543195 0.942883 0.525245 83.6595 2.2105 -2.67914 4.64041 -240.697 
-0.240877 0.417211 -0.543203 0.942898 0.525248 83.6602 2.20992 -2.40877 4.17212 -216.203 
-0.21289 0.368736 -0.54321 0.942909 0.52525 83.6607 2.20946 -2.1289 3.68737 -190.848 
-0.184063 0.318806 -0.543216 0.942919 0.525251 83.6612 2.20907 -1.84063 3.18806 -164.731 
-0.154509 0.267617 -0.54322 0.942927 0.525252 83.6615 2.20873 -1.54509 2.67618 -137.956 
-0.124345 0.215372 -0.543225 0.942935 0.525252 83.6619 2.20841 -1.24346 2.15373 -110.628 
-0.093691 0.162278 -0.543229 0.942942 0.525252 83.6622 2.20809 -0.936913 1.62278 -82.8563 
-0.0626669 0.108542 -0.543233 0.94295 0.525252 83.6625 2.20777 -0.626672 1.08543 -54.7493 
-0.0313956 0.0543787 -0.543238 0.942958 0.525252 83.6628 2.20741 -0.313959 0.543793 -26.4183 
-3.14159e-07 5.4414e-07 -0.543243 0.942967 0.525251 83.6632 2.207 -6.28319e-06 1.08828e-05 2.02495 
0.0313949 -0.0543776 -0.543249 0.942977 0.52525 83.6637 2.20653 0.313946 -0.543771 30.4681 
0.0626663 -0.108541 -0.543257 0.94299 0.525248 83.6642 2.20595 0.62666 -1.08541 58.7989 
0.0936903 -0.162276 -0.543265 0.943005 0.525246 83.6648 2.20525 0.9369 -1.62276 86.9054 
0.124345 -0.215371 -0.543276 0.943024 0.525243 83.6656 2.20438 1.24344 -2.15371 114.677 
0.154508 -0.267616 -0.54329 0.943048 0.525239 83.6665 2.20327 1.54508 -2.67616 142.003 
0.184062 -0.318805 -0.543308 0.943079 0.525235 83.6678 2.20183 1.84062 -3.18804 168.775 
0.212889 -0.368735 -0.543332 0.94312 0.525228 83.6694 2.19994 2.12889 -3.68735 194.888 
0.240877 -0.41721 -0.543363 0.943174 0.525219 83.6716 2.19743 2.40876 -4.1721 220.237 
0.267913 -0.464039 -0.543406 0.943247 0.525207 83.6746 2.19405 2.67913 -4.64039 244.718 
0.293892 -0.509037 -0.543464 0.943347 0.525191 83.6786 2.18941 2.93892 -5.09036 268.231 
0.318712 -0.552025 -0.543544 0.943485 0.525168 83.6842 2.18298 3.18712 -5.52025 290.673 
0.342273 -0.592835 -0.543657 0.94368 0.525135 83.6921 2.17395 3.42273 -5.92834 311.933 
0.364484 -0.631305 -0.543817 0.943957 0.525089 83.7032 2.1611 3.64484 -6.31305 331.884 
0.385256 -0.667284 -0.544048 0.944355 0.525023 83.7193 2.14261 3.85256 -6.67283 350.353 
0.404508 -0.700629 -0.544383 0.944934 0.524927 83.7427 2.11571 4.04508 -7.00629 367.061 
0.422164 -0.731209 -0.544876 0.945786 0.524786 83.777 2.07621 4.22164 -7.31209 381.49 
0.438153 -0.758904 -0.545606 0.947046 0.524578 83.8279 2.01777 4.38153 -7.58903 392.571 
0.452413 -0.783603 -0.54669 0.948921 0.524274 83.9036 1.93091 4.52413 -7.83603 398.014 
0.464888 -0.80521 -0.548302 0.951709 0.523833 84.0165 1.80198 4.64888 -8.0521 392.903 
0.475528 -0.823639 -0.55067 0.955813 0.523223 84.1832 1.61296 4.75528 -8.23639 367.27 
0.484292 -0.838817 -0.554048 0.961674 0.522461 84.4232 1.34512 4.84291 -8.38817 303.895 
0.491144 -0.850686 -0.55856 0.969517 0.521718 84.7492 0.991889 4.91144 -8.50686 183.648 
0.496057 -0.859196 -0.563934 0.97887 0.521344 85.1473 0.580137 4.96057 -8.59196 9.7269 
0.499013 -0.864316 -0.569394 0.988374 0.521592 85.5633 0.173241 4.99013 -8.64316 -171.231 
0.5 -0.866025 -0.574093 0.996545 0.522292 85.9299 -0.167777 5 -8.66025 -305.817 
0.499013 -0.864317 -0.577645 1.00271 0.523077 86.2113 -0.420544 4.99013 -8.64317 -382.037 
0.496057 -0.859197 -0.580125 1.00701 0.523732 86.4096 -0.594852 4.96057 -8.59197 -417.208 
0.491144 -0.850686 -0.581788 1.00989 0.524212 86.5431 -0.710819 4.91144 -8.50686 -429.854 
0.484292 -0.838818 -0.582882 1.01178 0.524546 86.6313 -0.786783 4.84292 -8.38818 -431.09 
0.475528 -0.823639 -0.583598 1.01302 0.524773 86.6891 -0.836286 4.75528 -8.23639 -426.35 
0.464888 -0.80521 -0.584066 1.01382 0.524926 86.7269 -0.868556 4.64888 -8.0521 -418.085 
0.452414 -0.783603 -0.584373 1.01435 0.525029 86.7518 -0.889665 4.52414 -7.83604 -407.377 
0.438153 -0.758904 -0.584576 1.0147 0.525099 86.7682 -0.903552 4.38154 -7.58904 -394.718 
0.422164 -0.73121 -0.58471 1.01494 0.525147 86.7792 -0.912756 4.22164 -7.3121 -380.347 
0.404509 -0.70063 -0.584801 1.01509 0.525179 86.7865 -0.918913 4.04509 -7.0063 -364.404 
0.385257 -0.667284 -0.584862 1.0152 0.525201 86.7915 -0.923078 3.85257 -6.67285 -346.986 
0.364485 -0.631306 -0.584904 1.01527 0.525217 86.7949 -0.92593 3.64485 -6.31306 -328.178 
0.342274 -0.592836 -0.584933 1.01532 0.525228 86.7973 -0.927913 3.42274 -5.92836 -308.061 
0.318712 -0.552026 -0.584953 1.01535 0.525236 86.799 -0.929318 3.18712 -5.52026 -286.718 
0.293893 -0.509037 -0.584968 1.01538 0.525241 86.8002 -0.930334 2.93893 -5.09038 -264.233 
0.267914 -0.46404 -0.584979 1.0154 0.525245 86.8011 -0.931089 2.67914 -4.64041 -240.697 
0.240877 -0.417211 -0.584988 1.01541 0.525248 86.8018 -0.931669 2.40877 -4.17212 -216.203 
0.21289 -0.368736 -0.584994 1.01543 0.52525 86.8023 -0.932132 2.1289 -3.68737 -190.848 
0.184063 -0.318806 -0.585 1.01544 0.525251 86.8027 -0.93252 1.84063 -3.18806 -164.731 
