OUT_TIME 0.01
# ext_x ext_y center_x center_y angle theta1 theta2 moment3_norm moment3_angle ext_potential
-3.88321e-18 -0.0634176 -1.41068e-13 0.753212 5.18985e-15 29.7302 -26.5886 -3.9216e-17 -0.640446 -26.7012 
-3.84734e-20 -0.000628318 -1.41068e-13 0.753223 5.18099e-15 29.7306 -26.589 -7.69468e-19 -0.0125664 1.7415 
3.80641e-18 0.0621634 -1.41068e-13 0.753234 5.24119e-15 29.731 -26.5894 3.76801e-17 0.615363 30.1853 
7.63628e-18 0.12471 -1.41068e-13 0.753246 5.37621e-15 29.7314 -26.5899 7.5981e-17 1.24086 58.518 
1.1436e-17 0.186764 -1.41068e-13 0.753259 5.60143e-15 29.7319 -26.5904 1.13982e-16 1.86147 86.6277 
1.51906e-17 0.248081 -1.41068e-13 0.753275 5.93002e-15 29.7325 -26.5909 1.51533e-16 2.47473 114.403 
1.88852e-17 0.308419 -1.41068e-13 0.753293 6.39036e-15 29.7332 -26.5916 1.88486e-16 3.07822 141.735 
2.25054e-17 0.36754 -1.41069e-13 0.753316 7.02267e-15 29.7341 -26.5925 2.24696e-16 3.66956 168.515 
2.60366e-17 0.425211 -1.41069e-13 0.753346 7.91312e-15 29.7352 -26.5936 2.60018e-16 4.24642 194.638 
2.94652e-17 0.481203 -1.41069e-13 0.753384 9.2846e-15 29.7366 -26.595 2.94315e-16 4.80652 219.999 
3.27774e-17 0.535296 -1.4107e-13 0.753434 1.12576e-14 29.7385 -26.5969 3.27449e-16 5.34765 244.498 
3.59603e-17 0.587277 -1.41071e-13 0.753502 1.38547e-14 29.7411 -26.5995 3.59292e-16 5.86768 268.036 
3.90013e-17 0.63694 -1.41072e-13 0.753595 1.74194e-14 29.7445 -26.6029 3.89716e-16 6.36455 290.518 
4.18884e-17 0.684089 -1.41074e-13 0.753722 2.23639e-14 29.7493 -26.6077 4.18603e-16 6.83631 311.847 
4.46101e-17 0.728538 -1.41079e-13 0.7539 2.92199e-14 29.756 -26.6144 4.45837e-16 7.28108 331.926 
4.71558e-17 0.770113 -1.41088e-13 0.754153 3.89584e-14 29.7655 -26.6239 4.71312e-16 7.69712 350.648 
4.95154e-17 0.808648 -1.41104e-13 0.754513 5.29978e-14 29.779 -26.6374 4.94927e-16 8.08278 367.881 
5.16795e-17 0.843991 -1.41137e-13 0.755034 7.34438e-14 29.7986 -26.657 5.16589e-16 8.43654 383.43 
5.36398e-17 0.876004 -1.41204e-13 0.755792 1.03167e-13 29.827 -26.6854 5.36212e-16 8.75701 396.962 
5.53883e-17 0.904559 -1.41342e-13 0.756903 1.46519e-13 29.8687 -26.7272 5.53719e-16 9.04291 407.83 
5.69182e-17 0.929545 -1.41634e-13 0.75854 2.09858e-13 29.9302 -26.7886 5.6904e-16 9.29313 414.695 
5.82235e-17 0.950862 -1.4225e-13 0.760953 3.02098e-13 30.0207 -26.8791 5.82116e-16 9.50667 414.737 
5.9299e-17 0.968427 -1.43551e-13 0.764492 4.33348e-13 30.1536 -27.012 5.92894e-16 9.6827 402.128 
6.01405e-17 0.982169 -1.46219e-13 0.769601 6.09888e-13 30.3454 -27.2038 6.01333e-16 9.82051 365.798 
6.07447e-17 0.992036 -1.51316e-13 0.776704 8.19473e-13 30.612 -27.4704 6.07398e-16 9.91956 288.655 
6.11091e-17 0.997987 -1.59774e-13 0.785884 1.00764e-12 30.9566 -27.815 6.11066e-16 9.97947 156.238 
6.12323e-17 1 -1.70925e-13 0.79642 1.08329e-12 31.3521 -28.2105 6.12323e-16 9.99999 -19.1533 
6.11139e-17 0.998066 -1.81866e-13 0.806792 9.99618e-13 31.7414 -28.5998 6.11163e-16 9.98105 -188.957 
6.07543e-17 0.992193 -1.899e-13 0.81557 8.1199e-13 32.0709 -28.9293 6.07591e-16 9.92271 -309.611 
6.01549e-17 0.982405 -1.94647e-13 0.822207 6.08472e-13 32.3201 -29.1785 6.01621e-16 9.82522 -376.23 
5.93182e-17 0.968739 -1.97114e-13 0.8269 4.37807e-13 32.4962 -29.3546 5.93277e-16 9.68895 -405.798 
5.82473e-17 0.95125 -1.98317e-13 0.830107 3.09932e-13 32.6166 -29.475 5.82591e-16 9.51444 -414.694 
5.69465e-17 0.930008 -1.98891e-13 0.83227 2.18535e-13 32.6978 -29.5562 5.69607e-16 9.30238 -412.763 
5.5421e-17 0.905094 -1.99162e-13 0.833724 1.54427e-13 32.7523 -29.6108 5.54374e-16 9.05361 -404.971 
5.36768e-17 0.876609 -1.99292e-13 0.834702 1.09778e-13 32.7891 -29.6475 5.36953e-16 8.76911 -393.661 
5.17208e-17 0.844664 -1.99355e-13 0.835364 7.87728e-14 32.8139 -29.6723 5.17414e-16 8.45001 -379.926 
4.95606e-17 0.809386 -1.99385e-13 0.835815 5.7181e-14 32.8309 -29.6893 4.95832e-16 8.09755 -364.289 
4.72048e-17 0.770914 -1.99401e-13 0.836125 4.21942e-14 32.8425 -29.7009 4.72293e-16 7.71314 -347.025 
4.46628e-17 0.729399 -1.99409e-13 0.836341 3.17833e-14 32.8506 -29.709 4.46891e-16 7.29828 -328.299 
4.19445e-17 0.685005 -1.99413e-13 0.836492 2.43568e-14 32.8563 -29.7147 4.19725e-16 6.85463 -308.229 
3.90606e-17 0.637908 -1.99415e-13 0.8366 1.89702e-14 32.8603 -29.7187 3.90902e-16 6.38392 -286.915 
3.60226e-17 0.588293 -1.99417e-13 0.836677 1.49777e-14 32.8632 -29.7216 3.60537e-16 5.88801 -264.451 
3.28424e-17 0.536357 -1.99417e-13 0.836734 1.20828e-14 32.8653 -29.7237 3.28749e-16 5.36887 -240.93 
2.95326e-17 0.482304 -1.99418e-13 0.836776 9.94902e-15 32.8669 -29.7253 2.95663e-16 4.82854 -216.448 
2.61063e-17 0.426348 -1.99418e-13 0.836808 8.31294e-15 32.8681 -29.7265 2.61411e-16 4.26916 -191.102 
2.25769e-17 0.368709 -1.99418e-13 0.836833 6.8889e-15 32.869 -29.7275 2.26127e-16 3.69293 -164.993 
1.89584e-17 0.309614 -1.99418e-13 0.836852 5.84997e-15 32.8698 -29.7282 1.8995e-16 3.10212 -138.225 
1.52651e-17 0.249298 -1.99419e-13 0.836868 5.14687e-15 32.8704 -29.7288 1.53024e-16 2.49907 -110.903 
1.15116e-17 0.187998 -1.99419e-13 0.836882 4.66122e-15 32.8709 -29.7293 1.15494e-16 1.88616 -83.1347 
7.71262e-18 0.125957 -1.99419e-13 0.836894 4.3683e-15 32.8713 -29.7298 7.75078e-17 1.2658 -55.0306 
3.88321e-18 0.0634176 -1.99419e-13 0.836905 4.23517e-15 32.8718 -29.7302 3.9216e-17 0.640446 -26.7012 
3.84734e-20 0.000628318 -1.99419e-13 0.836916 4.22081e-15 32.8722 -29.7306 7.69468e-19 0.0125664 1.74151 
-3.80641e-18 -0.0621634 -1.99419e-13 0.836927 4.34978e-15 32.8726 -29.731 -3.76801e-17 -0.615363 30.1854 
-7.63628e-18 -0.12471 -1.99419e-13 0.836938 4.61466e-15 32.873 -29.7314 -7.5981e-17 -1.24086 58.518 
-1.1436e-17 -0.186764 -1.99419e-13 0.836952 5.05644e-15 32.8735 -29.7319 -1.13982e-16 -1.86147 86.6277 
-1.51906e-17 -0.248081 -1.99419e-13 0.836967 5.71596e-15 32.8741 -29.7325 -1.51533e-16 -2.47473 114.403 
-1.88852e-17 -0.308419 -1.99419e-13 0.836986 6.63224e-15 32.8748 -29.7332 -1.88486e-16 -3.07822 141.735 
-2.25054e-17 -0.36754 -1.99419e-13 0.837009 7.84015e-15 32.8757 -29.7341 -2.24696e-16 -3.66956 168.515 
-2.60366e-17 -0.425211 -1.9942e-13 0.837038 9.37635e-15 32.8768 -29.7352 -2.60018e-16 -4.24642 194.638 
-2.94652e-17 -0.481203 -1.9942e-13 0.837076 1.1469e-14 32.8782 -29.7366 -2.94315e-16 -4.80652 219.999 
-3.27774e-17 -0.535296 -1.99421e-13 0.837126 1.42632e-14 32.8801 -29.7385 -3.27449e-16 -5.34765 244.498 
-3.59603e-17 -0.587277 -1.99422e-13 0.837194 1.79927e-14 32.8826 -29.741 -3.59292e-16 -5.86768 268.037 
-3.90013e-17 -0.63694 -1.99424e-13 0.837286 2.30687e-14 32.8861 -29.7445 -3.89716e-16 -6.36455 290.518 
-4.18884e-17 -0.684089 -1.99427e-13 0.837412 3.01807e-14 32.8908 -29.7492 -4.18603e-16 -6.83631 311.848 
-4.46101e-17 -0.728538 -1.99433e-13 0.83759 4.01578e-14 32.8975 -29.7559 -4.45837e-16 -7.28108 331.927 
-4.71558e-17 -0.770113 -1.99445e-13 0.837841 5.43601e-14 32.9069 -29.7653 -4.71312e-16 -7.69712 350.651 
-4.95154e-17 -0.808648 -1.99468e-13 0.8382 7.45147e-14 32.9204 -29.7788 -4.94927e-16 -8.08278 367.885 
-5.16795e-17 -0.843991 -1.99514e-13 0.838718 1.03823e-13 32.9398 -29.7982 -5.16589e-16 -8.43654 383.439 
-5.36398e-17 -0.876004 -1.99608e-13 0.839472 1.46318e-13 32.9681 -29.8265 -5.36212e-16 -8.75701 396.98 
-5.53883e-17 -0.904559 -1.99804e-13 0.840578 2.08486e-13 33.0096 -29.868 -5.53719e-16 -9.04291 407.869 
-5.69182e-17 -0.929545 -2.00217e-13 0.842206 2.98989e-13 33.0708 -29.9292 -5.6904e-16 -9.29313 414.779 
-5.82235e-17 -0.950862 -2.01092e-13 0.844607 4.30817e-13 33.1609 -30.0193 -5.82116e-16 -9.50667 414.913 
-5.9299e-17 -0.968427 -2.02939e-13 0.84813 6.18669e-13 33.2931 -30.1515 -5.92894e-16 -9.6827 402.497 
-6.01405e-17 -0.982169 -2.06734e-13 0.853217 8.71652e-13 33.4841 -30.3425 -6.01333e-16 -9.82051 366.537 
-6.07447e-17 -0.992036 -2.13995e-13 0.860293 1.17217e-12 33.7497 -30.6081 -6.07398e-16 -9.91956 289.994 
-6.11091e-17 -0.997987 -2.26071e-13 0.86945 1.44329e-12 34.0934 -30.9518 -6.11066e-16 -9.97947 158.252 
-6.12323e-17 -1 -2.42045e-13 0.879978 1.5545e-12 34.4886 -31.347 -6.12323e-16 -9.99999 -16.8603 
-6.11139e-17 -0.998066 -2.57778e-13 0.890362 1.43719e-12 34.8784 -31.7368 -6.11163e-16 -9.98105 -187.061 
-6.07543e-17 -0.992193 -2.6937e-13 0.899166 1.16933e-12 35.2088 -32.0673 -6.07591e-16 -9.92271 -308.415 
-6.01549e-17 -0.982405 -2.76238e-13 0.905829 8.77452e-13 35.459 -32.3174 -6.01621e-16 -9.82522 -375.595 
-5.93182e-17 -0.968739 -2.79812e-13 0.910542 6.31886e-13 35.6359 -32.4943 -5.93277e-16 -9.68895 -405.49 
-5.82473e-17 -0.95125 -2.81558e-13 0.913766 4.47356e-13 35.7569 -32.6153 -5.82591e-16 -9.51444 -414.55 
-5.69465e-17 -0.930008 -2.8239e-13 0.91594 3.15798e-13 35.8385 -32.6969 -5.69607e-16 -9.30238 -412.696 
-5.5421e-17 -0.905094 -2.82785e-13 0.9174 2.23977e-13 35.8933 -32.7517 -5.54374e-16 -9.05361 -404.94 
-5.36768e-17 -0.876609 -2.82975e-13 0.918384 1.59738e-13 35.9302 -32.7886 -5.36953e-16 -8.76911 -393.647 
-5.17208e-17 -0.844664 -2.83066e-13 0.919049 1.1532e-13 35.9552 -32.8136 -5.17414e-16 -8.45001 -379.919 
-4.95606e-17 -0.809386 -2.83112e-13 0.919502 8.44961e-14 35.9722 -32.8306 -4.95832e-16 -8.09755 -364.286 
-4.72048e-17 -0.770914 -2.83135e-13 0.919814 6.2918e-14 35.9839 -32.8423 -4.72293e-16 -7.71314 -347.024 
-4.46628e-17 -0.729399 -2.83147e-13 0.920031 4.74739e-14 35.9921 -32.8505 -4.46891e-16 -7.29828 -328.299 
-4.19445e-17 -0.685005 -2.83153e-13 0.920183 3.63885e-14 35.9978 -32.8562 -4.19725e-16 -6.85463 -308.229 
-3.90606e-17 -0.637908 -2.83157e-13 0.920291 2.79786e-14 36.0018 -32.8602 -3.90902e-16 -6.38392 -286.915 
-3.60226e-17 -0.588293 -2.83159e-13 0.920369 2.17137e-14 36.0048 -32.8632 -3.60537e-16 -5.88801 -264.451 
-3.28424e-17 -0.536357 -2.8316e-13 0.920426 1.71789e-14 36.0069 -32.8653 -3.28749e-16 -5.36887 -240.93 
-2.95326e-17 -0.482304 -2.8316e-13 0.920468 1.37798e-14 36.0085 -32.8669 -2.95663e-16 -4.82854 -216.448 
-2.61063e-17 -0.426348 -2.83161e-13 0.9205 1.13272e-14 36.0097 -32.8681 -2.61411e-16 -4.26916 -191.102 
-2.25769e-17 -0.368709 -2.83161e-13 0.920525 9.61959e-15 36.0106 -32.869 -2.26127e-16 -3.69293 -164.993 
-1.89584e-17 -0.309614 -2.83161e-13 0.920545 8.48756e-15 36.0114 -32.8698 -1.8995e-16 -3.10212 -138.225 
-1.52651e-17 -0.249298 -2.83161e-13 0.920561 7.75507e-15 36.012 -32.8704 -1.53024e-16 -2.49907 -110.903 
-1.15116e-17 -0.187998 -2.83161e-13 0.920575 7.26157e-15 36.0125 -32.8709 -1.15494e-16 -1.88616 -83.1347 
-7.71262e-18 -0.125957 -2.83162e-13 0.920587 6.96291e-15 36.0129 -32.8713 -7.75078e-17 -1.2658 -55.0306 
-3.88321e-18 -0.0634176 -2.83162e-13 0.920598 6.81219e-15 36.0133 -32.8717 -3.9216e-17 -0.640446 -26.7012 
-3.84734e-20 -0.000628318 -2.83162e-13 0.920608 6.79667e-15 36.0137 -32.8722 -7.69468e-19 -0.0125664 1.74152 
3.80641e-18 0.0621634 -2.83162e-13 0.920619 6.91607e-15 36.0142 -32.8726 3.76801e-17 0.615363 30.1854 
7.63628e-18 0.12471 -2.83162e-13 0.920631 7.17068e-15 36.0146 -32.873 7.5981e-17 1.24086 58.518 
1.1436e-17 0.186764 -2.83162e-13 0.920644 7.60961e-15 36.0151 -32.8735 1.13982e-16 1.86147 86.6277 
1.51906e-17 0.248081 -2.83162e-13 0.92066 8.35777e-15 36.0157 -32.8741 1.51533e-16 2.47473 114.403 
1.88852e-17 0.308419 -2.83162e-13 0.920678 9.46729e-15 36.0164 -32.8748 1.88486e-16 3.07822 141.735 
2.25054e-17 0.36754 -2.83162e-13 0.920701 1.09672e-14 36.0172 -32.8756 2.24696e-16 3.66956 168.515 
2.60366e-17 0.425211 -2.83163e-13 0.92073 1.28529e-14 36.0183 -32.8767 2.60018e-16 4.24642 194.638 
2.94652e-17 0.481203 -2.83163e-13 0.920768 1.5262e-14 36.0197 -32.8782 2.94315e-16 4.80652 219.999 
3.27774e-17 0.535296 -2.83164e-13 0.920818 1.8739e-14 36.0216 -32.88 3.27449e-16 5.34765 244.498 
3.59603e-17 0.587277 -2.83166e-13 0.920886 2.37392e-14 36.0241 -32.8826 3.59292e-16 5.86768 268.037 
3.90013e-17 0.63694 -2.83168e-13 0.920977 3.04798e-14 36.0276 -32.886 3.89716e-16 6.36455 290.518 
4.18884e-17 0.684089 -2.83173e-13 0.921103 4.00584e-14 36.0323 -32.8907 4.18603e-16 6.83631 311.848 
4.46101e-17 0.728538 -2.83181e-13 0.92128 5.33958e-14 36.039 -32.8974 4.45837e-16 7.28108 331.928 
4.71558e-17 0.770113 -2.83196e-13 0.92153 7.17156e-14 36.0483 -32.9068 4.71312e-16 7.69712 350.653 
4.95154e-17 0.808648 -2.83227e-13 0.921888 9.79633e-14 36.0618 -32.9202 4.94927e-16 8.08278 367.889 
5.16795e-17 0.843991 -2.83287e-13 0.922404 1.3563e-13 36.0811 -32.9395 5.16589e-16 8.43654 383.446 
5.36398e-17 0.876004 -2.83409e-13 0.923155 1.90636e-13 36.1093 -32.9678 5.36212e-16 8.75701 396.995 
5.53883e-17 0.904559 -2.83663e-13 0.924257 2.7146e-13 36.1507 -33.0091 5.53719e-16 9.04291 407.899 
5.69182e-17 0.929545 -2.84199e-13 0.925879 3.89714e-13 36.2116 -33.07 5.6904e-16 9.29313 414.842 
5.82235e-17 0.950862 -2.85335e-13 0.928271 5.61405e-13 36.3014 -33.1598 5.82116e-16 9.50667 415.048 
5.9299e-17 0.968427 -2.87733e-13 0.931781 8.05611e-13 36.4331 -33.2916 5.92894e-16 9.6827 402.779 
6.01405e-17 0.982169 -2.92656e-13 0.936851 1.13456e-12 36.6234 -33.4819 6.01333e-16 9.82051 367.101 
6.07447e-17 0.992036 -3.02083e-13 0.943907 1.52642e-12 36.8883 -33.7467 6.07398e-16 9.91956 291.017 
6.11091e-17 0.997987 -3.17785e-13 0.953046 1.88138e-12 37.2314 -34.0898 6.11066e-16 9.97947 159.796 
6.12323e-17 1 -3.38611e-13 0.963567 2.02934e-12 37.6263 -34.4847 6.12323e-16 9.99999 -15.0967 
6.11139e-17 0.998066 -3.59182e-13 0.97396 1.87876e-12 38.0164 -34.8748 6.11163e-16 9.98105 -185.598 
6.07543e-17 0.992193 -3.74373e-13 0.982783 1.52967e-12 38.3476 -35.206 6.07591e-16 9.92271 -307.489 
6.01549e-17 0.982405 -3.83385e-13 0.989467 1.14785e-12 38.5985 -35.4569 6.01621e-16 9.82522 -375.103 
5.93182e-17 0.968739 -3.88076e-13 0.994197 8.26315e-13 38.776 -35.6344 5.93277e-16 9.68895 -405.251 
5.82473e-17 0.95125 -3.90368e-13 0.997432 5.84837e-13 38.8975 -35.7559 5.82591e-16 9.51444 -414.439 
5.69465e-17 0.930008 -3.91459e-13 0.999614 4.12579e-13 38.9794 -35.8378 5.69607e-16 9.30238 -412.645 
5.5421e-17 0.905094 -3.91978e-13 1.00108 2.92709e-13 39.0344 -35.8928 5.54374e-16 9.05361 -404.916 
5.36768e-17 0.876609 -3.92226e-13 1.00207 2.09711e-13 39.0715 -35.9299 5.36953e-16 8.76911 -393.635 
5.17208e-17 0.844664 -3.92347e-13 1.00274 1.51914e-13 39.0966 -35.955 5.17414e-16 8.45001 -379.913 
4.95606e-17 0.809386 -3.92408e-13 1.00319 1.11734e-13 39.1137 -35.9721 4.95832e-16 8.09755 -364.283 
4.72048e-17 0.770914 -3.92438e-13 1.0035 8.34507e-14 39.1254 -35.9838 4.72293e-16 7.71314 -347.022 
4.46628e-17 0.729399 -3.92454e-13 1.00372 6.3229e-14 39.1336 -35.992 4.46891e-16 7.29828 -328.298 
4.19445e-17 0.685005 -3.92463e-13 1.00387 4.87609e-14 39.1393 -35.9977 4.19725e-16 6.85463 -308.229 
3.90606e-17 0.637908 -3.92467e-13 1.00398 3.84626e-14 39.1434 -36.0018 3.90902e-16 6.38392 -286.915 
3.60226e-17 0.588293 -3.9247e-13 1.00406 3.10378e-14 39.1463 -36.0047 3.60537e-16 5.88801 -264.451 
3.28424e-17 0.536357 -3.92472e-13 1.00412 2.53615e-14 39.1485 -36.0069 3.28749e-16 5.36887 -240.93 
2.95326e-17 0.482304 -3.92473e-13 1.00416 2.10229e-14 39.15 -36.0085 2.95663e-16 4.82854 -216.448 
2.61063e-17 0.426348 -3.92473e-13 1.00419 1.78177e-14 39.1513 -36.0097 2.61411e-16 4.26916 -191.102 
2.25769e-17 0.368709 -3.92474e-13 1.00422 1.54022e-14 39.1522 -36.0106 2.26127e-16 3.69293 -164.993 
1.89584e-17 0.309614 -3.92474e-13 1.00424 1.36234e-14 39.1529 -36.0113 1.8995e-16 3.10212 -138.225 
1.52651e-17 0.249298 -3.92474e-13 1.00425 1.23483e-14 39.1535 -36.0119 1.53024e-16 2.49907 -110.903 
1.15116e-17 0.187998 -3.92475e-13 1.00427 1.14736e-14 39.1541 -36.0125 1.15494e-16 1.88616 -83.1347 
7.71262e-18 0.125957 -3.92475e-13 1.00428 1.09192e-14 39.1545 -36.0129 7.75078e-17 1.2658 -55.0306 
3.88321e-18 0.0634176 -3.92475e-13 1.00429 1.06331e-14 39.1549 -36.0133 3.9216e-17 0.640446 -26.7012 
3.84734e-20 0.000628318 -3.92475e-13 1.0043 1.06047e-14 39.1553 -36.0137 7.69468e-19 0.0125664 1.74152 
-3.80641e-18 -0.0621634 -3.92475e-13 1.00431 1.08315e-14 39.1557 -36.0141 -3.76801e-17 -0.615363 30.1854 
-7.63628e-18 -0.12471 -3.92475e-13 1.00432 1.13541e-14 39.1562 -36.0146 -7.5981e-17 -1.24086 58.518 
-1.1436e-17 -0.186764 -3.92475e-13 1.00434 1.2199e-14 39.1567 -36.0151 -1.13982e-16 -1.86147 86.6277 
-1.51906e-17 -0.248081 -3.92475e-13 1.00435 1.34201e-14 39.1573 -36.0157 -1.51533e-16 -2.47473 114.403 
-1.88852e-17 -0.308419 -3.92476e-13 1.00437 1.51102e-14 39.1579 -36.0164 -1.88486e-16 -3.07822 141.735 
-2.25054e-17 -0.36754 -3.92476e-13 1.00439 1.74197e-14 39.1588 -36.0172 -2.24696e-16 -3.66956 168.515 
-2.60366e-17 -0.425211 -3.92477e-13 1.00442 2.06747e-14 39.1599 -36.0183 -2.60018e-16 -4.24642 194.638 
-2.94652e-17 -0.481203 -3.92478e-13 1.00446 2.54179e-14 39.1613 -36.0197 -2.94315e-16 -4.80652 219.999 
-3.27774e-17 -0.535296 -3.92479e-13 1.00451 3.20012e-14 39.1632 -36.0216 -3.27449e-16 -5.34765 244.498 
-3.59603e-17 -0.587277 -3.92481e-13 1.00458 4.11592e-14 39.1657 -36.0241 -3.59292e-16 -5.86768 268.037 
-3.90013e-17 -0.63694 -3.92486e-13 1.00467 5.41557e-14 39.1691 -36.0275 -3.89716e-16 -6.36455 290.519 
-4.18884e-17 -0.684089 -3.92494e-13 1.00479 7.23189e-14 39.1739 -36.0323 -4.18603e-16 -6.83631 311.848 
-4.46101e-17 -0.728538 -3.92509e-13 1.00497 9.80387e-14 39.1805 -36.0389 -4.45837e-16 -7.28108 331.929 
-4.71558e-17 -0.770113 -3.92538e-13 1.00522 1.34509e-13 39.1898 -36.0482 -4.71312e-16 -7.69712 350.654 
-4.95154e-17 -0.808648 -3.92595e-13 1.00558 1.86514e-13 39.2032 -36.0616 -4.94927e-16 -8.08278 367.892 
-5.16795e-17 -0.843991 -3.9271e-13 1.00609 2.61524e-13 39.2225 -36.0809 -5.16589e-16 -8.43654 383.451 
-5.36398e-17 -0.876004 -3.92946e-13 1.00684 3.70823e-13 39.2507 -36.1091 -5.36212e-16 -8.75701 397.006 
-5.53883e-17 -0.904559 -3.93441e-13 1.00794 5.31016e-13 39.2919 -36.1503 -5.53719e-16 -9.04291 407.922 
-5.69182e-17 -0.929545 -3.94488e-13 1.00956 7.65634e-13 39.3526 -36.211 -5.6904e-16 -9.29313 414.891 
-5.82235e-17 -0.950862 -3.96718e-13 1.01194 1.10673e-12 39.4421 -36.3005 -5.82116e-16 -9.50667 415.151 
-5.9299e-17 -0.968427 -4.01439e-13 1.01544 1.59204e-12 39.5735 -36.4319 -5.92894e-16 -9.6827 402.995 
-6.01405e-17 -0.982169 -4.11153e-13 1.0205 2.24599e-12 39.7633 -36.6217 -6.01333e-16 -9.82051 367.535 
-6.07447e-17 -0.992036 -4.29788e-13 1.02754 3.02636e-12 40.0276 -36.886 -6.07398e-16 -9.91956 291.806 
-6.11091e-17 -0.997987 -4.60896e-13 1.03666 3.73544e-12 40.3701 -37.2285 -6.11066e-16 -9.97947 160.99 
-6.12323e-17 -1 -5.02253e-13 1.04718 4.03439e-12 40.7649 -37.6233 -6.12323e-16 -9.99999 -13.7296 
-6.11139e-17 -0.998066 -5.43197e-13 1.05758 3.73862e-12 41.1552 -38.0137 -6.11163e-16 -9.98105 -184.461 
-6.07543e-17 -0.992193 -5.73485e-13 1.06642 3.04536e-12 41.487 -38.3454 -6.07591e-16 -9.92271 -306.768 
-6.01549e-17 -0.982405 -5.91466e-13 1.07312 2.28449e-12 41.7385 -38.5969 -6.01621e-16 -9.82522 -374.719 
-5.93182e-17 -0.968739 -6.00825e-13 1.07786 1.64286e-12 41.9165 -38.7749 -5.93277e-16 -9.68895 -405.065 
-5.82473e-17 -0.95125 -6.05391e-13 1.0811 1.16092e-12 42.0383 -38.8967 -5.82591e-16 -9.51444 -414.352 
-5.69465e-17 -0.930008 -6.07562e-13 1.08329 8.1694e-13 42.1204 -38.9789 -5.69607e-16 -9.30238 -412.605 
-5.5421e-17 -0.905094 -6.0859e-13 1.08476 5.76411e-13 42.1757 -39.0341 -5.54374e-16 -9.05361 -404.898 
-5.36768e-17 -0.876609 -6.09079e-13 1.08575 4.09474e-13 42.2128 -39.0712 -5.36953e-16 -8.76911 -393.627 
-5.17208e-17 -0.844664 -6.09315e-13 1.08642 2.9316e-13 42.238 -39.0964 -5.17414e-16 -8.45001 -379.909 
-4.95606e-17 -0.809386 -6.09431e-13 1.08688 2.12006e-13 42.2551 -39.1135 -4.95832e-16 -8.09755 -364.281 
-4.72048e-17 -0.770914 -6.09489e-13 1.08719 1.54676e-13 42.2669 -39.1253 -4.72293e-16 -7.71314 -347.021 
-4.46628e-17 -0.729399 -6.09518e-13 1.08741 1.13979e-13 42.2751 -39.1335 -4.46891e-16 -7.29828 -328.297 
-4.19445e-17 -0.685005 -6.09533e-13 1.08757 8.50473e-14 42.2808 -39.1392 -4.19725e-16 -6.85463 -308.228 
-3.90606e-17 -0.637908 -6.09541e-13 1.08767 6.40301e-14 42.2849 -39.1433 -3.90902e-16 -6.38392 -286.915 
-3.60226e-17 -0.588293 -6.09546e-13 1.08775 4.86624e-14 42.2879 -39.1463 -3.60537e-16 -5.88801 -264.451 
-3.28424e-17 -0.536357 -6.09548e-13 1.08781 3.72457e-14 42.29 -39.1484 -3.28749e-16 -5.36887 -240.93 
-2.95326e-17 -0.482304 -6.0955e-13 1.08785 2.90148e-14 42.2916 -39.15 -2.95663e-16 -4.82854 -216.448 
-2.61063e-17 -0.426348 -6.0955e-13 1.08789 2.30641e-14 42.2928 -39.1512 -2.61411e-16 -4.26916 -191.102 
-2.25769e-17 -0.368709 -6.09551e-13 1.08791 1.86893e-14 42.2938 -39.1522 -2.26127e-16 -3.69293 -164.993 
-1.89584e-17 -0.309614 -6.09551e-13 1.08793 1.55485e-14 42.2945 -39.1529 -1.8995e-16 -3.10212 -138.225 
-1.52651e-17 -0.249298 -6.09552e-13 1.08795 1.33502e-14 42.2951 -39.1535 -1.53024e-16 -2.49907 -110.903 
-1.15116e-17 -0.187998 -6.09552e-13 1.08796 1.18525e-14 42.2956 -39.154 -1.15494e-16 -1.88616 -83.1347 
-7.71262e-18 -0.125957 -6.09552e-13 1.08797 1.09065e-14 42.2961 -39.1545 -7.75078e-17 -1.2658 -55.0305 
-3.88321e-18 -0.0634176 -6.09552e-13 1.08798 1.04437e-14 42.2965 -39.1549 -3.9216e-17 -0.640446 -26.7012 
-3.84734e-20 -0.000628318 -6.09552e-13 1.08799 1.04002e-14 42.2969 -39.1553 -7.69468e-19 -0.0125664 1.74153 
3.80641e-18 0.0621634 -6.09552e-13 1.08801 1.07727e-14 42.2973 -39.1557 3.76801e-17 0.615363 30.1854 
7.63628e-18 0.12471 -6.09552e-13 1.08802 1.15801e-14 42.2978 -39.1562 7.5981e-17 1.24086 58.518 
1.1436e-17 0.186764 -6.09552e-13 1.08803 1.289e-14 42.2983 -39.1567 1.13982e-16 1.86147 86.6277 
1.51906e-17 0.248081 -6.09553e-13 1.08805 1.48035e-14 42.2988 -39.1572 1.51533e-16 2.47473 114.403 
1.88852e-17 0.308419 -6.09553e-13 1.08806 1.75121e-14 42.2995 -39.1579 1.88486e-16 3.07822 141.735 
2.25054e-17 0.36754 -6.09553e-13 1.08809 2.11645e-14 42.3004 -39.1588 2.24696e-16 3.66956 168.515 
2.60366e-17 0.425211 -6.09554e-13 1.08812 2.6079e-14 42.3015 -39.1599 2.60018e-16 4.24642 194.638 
