OUT_TIME 0.01
# ext_x ext_y center_x center_y angle theta1 theta2 moment3_norm moment3_angle ext_potential
-0.5 0.866025 0.905448 -1.57782 -2.62037 19.9059 -116.44 -5 8.66025 -302.098 
-0.499014 0.864317 0.90902 -1.58403 -2.61898 20.2002 -116.684 -4.99014 8.64317 -379.823 
-0.496058 0.859197 0.911524 -1.58837 -2.61782 20.4096 -116.851 -4.96058 8.59198 -416.1 
-0.491144 0.850687 0.913208 -1.59128 -2.61696 20.5515 -116.961 -4.91145 8.50688 -429.343 
-0.484292 0.838819 0.914318 -1.5932 -2.61637 20.6456 -117.034 -4.84293 8.3882 -430.862 
-0.475529 0.823641 0.915044 -1.59445 -2.61596 20.7073 -117.081 -4.7553 8.23642 -426.249 
-0.464889 0.805212 0.915519 -1.59527 -2.61569 20.7479 -117.111 -4.64891 8.05214 -418.04 
-0.452415 0.783606 0.915831 -1.59581 -2.6155 20.7745 -117.131 -4.52416 7.83608 -407.358 
-0.438155 0.758906 0.916036 -1.59616 -2.61538 20.7922 -117.144 -4.38156 7.58909 -394.709 
-0.422166 0.731212 0.916173 -1.5964 -2.61529 20.8039 -117.153 -4.22167 7.31215 -380.344 
-0.40451 0.700632 0.916264 -1.59655 -2.61524 20.8118 -117.159 -4.04512 7.00636 -364.403 
-0.385259 0.667288 0.916327 -1.59666 -2.6152 20.8172 -117.163 -3.85261 6.67291 -346.986 
-0.364486 0.631309 0.916369 -1.59673 -2.61517 20.8209 -117.165 -3.64489 6.31313 -328.179 
-0.342276 0.592839 0.916399 -1.59678 -2.61515 20.8234 -117.167 -3.42278 5.92843 -308.062 
-0.318714 0.55203 0.91642 -1.59682 -2.61513 20.8253 -117.168 -3.18717 5.52034 -286.719 
-0.293895 0.509041 0.916435 -1.59685 -2.61512 20.8266 -117.169 -2.93898 5.09046 -264.235 
-0.267916 0.464044 0.916446 -1.59687 -2.61512 20.8275 -117.17 -2.67919 4.64049 -240.699 
-0.24088 0.417216 0.916454 -1.59688 -2.61511 20.8283 -117.171 -2.40882 4.1722 -216.205 
-0.212892 0.368741 0.916461 -1.59689 -2.61511 20.8288 -117.171 -2.12895 3.68746 -190.85 
-0.184065 0.31881 0.916467 -1.5969 -2.61511 20.8293 -117.171 -1.84068 3.18815 -164.733 
-0.154511 0.267622 0.916472 -1.59691 -2.61511 20.8297 -117.172 -1.54514 2.67627 -137.958 
-0.124348 0.215377 0.916476 -1.59692 -2.6151 20.83 -117.172 -1.24351 2.15382 -110.631 
-0.0936937 0.162282 0.91648 -1.59693 -2.6151 20.8303 -117.172 -0.936968 1.62288 -82.8588 
-0.0626697 0.108547 0.916485 -1.59693 -2.6151 20.8307 -117.173 -0.626729 1.08553 -54.7518 
-0.0313984 0.0543836 0.916489 -1.59694 -2.61511 20.831 -117.173 -0.314015 0.54389 -26.4209 
-3.14159e-06 5.4414e-06 0.916495 -1.59695 -2.61511 20.8314 -117.174 -6.28319e-05 0.000108828 2.02236 
0.0313921 -0.0543728 0.916501 -1.59696 -2.61511 20.8318 -117.174 0.31389 -0.543673 30.4655 
0.0626635 -0.108536 0.916508 -1.59697 -2.61511 20.8323 -117.175 0.626604 -1.08531 58.7962 
0.0936876 -0.162272 0.916517 -1.59699 -2.61512 20.8329 -117.175 0.936845 -1.62266 86.9027 
0.124342 -0.215366 0.916528 -1.59701 -2.61512 20.8336 -117.176 1.24339 -2.15361 114.674 
0.154506 -0.267611 0.916542 -1.59703 -2.61513 20.8345 -117.177 1.54503 -2.67606 142 
0.184059 -0.3188 0.91656 -1.59706 -2.61514 20.8357 -117.179 1.84056 -3.18795 168.773 
0.212887 -0.368731 0.916583 -1.5971 -2.61515 20.8373 -117.181 2.12884 -3.68726 194.885 
0.240874 -0.417206 0.916615 -1.59716 -2.61516 20.8393 -117.183 2.40871 -4.17201 220.234 
0.267911 -0.464035 0.916657 -1.59723 -2.61518 20.8421 -117.187 2.67908 -4.6403 244.716 
0.29389 -0.509033 0.916715 -1.59733 -2.61521 20.8459 -117.192 2.93888 -5.09028 268.229 
0.31871 -0.552021 0.916795 -1.59747 -2.61525 20.8511 -117.199 3.18707 -5.52017 290.67 
0.342271 -0.592831 0.916908 -1.59766 -2.61531 20.8585 -117.208 3.42269 -5.92827 311.93 
0.364482 -0.631302 0.917068 -1.59794 -2.61539 20.869 -117.222 3.6448 -6.31298 331.88 
0.385255 -0.667281 0.917299 -1.59833 -2.61551 20.8841 -117.241 3.85253 -6.67277 350.347 
0.404507 -0.700626 0.917634 -1.59891 -2.61568 20.9061 -117.269 4.04505 -7.00623 367.051 
0.422162 -0.731207 0.918127 -1.59976 -2.61593 20.9384 -117.31 4.22161 -7.31204 381.471 
0.438152 -0.758901 0.918855 -1.60102 -2.61629 20.9863 -117.372 4.3815 -7.58899 392.534 
0.452412 -0.783601 0.919938 -1.60289 -2.61683 21.0576 -117.463 4.52411 -7.83599 397.943 
0.464887 -0.805208 0.921546 -1.60567 -2.6176 21.1639 -117.597 4.64886 -8.05206 392.775 
0.475527 -0.823637 0.923905 -1.60975 -2.61868 21.3215 -117.794 4.75526 -8.23636 367.102 
0.484291 -0.838816 0.927264 -1.61559 -2.62002 21.5497 -118.071 4.8429 -8.38815 303.944 
0.491143 -0.850685 0.931739 -1.62339 -2.62134 21.8632 -118.433 4.91142 -8.50684 184.783 
0.496057 -0.859196 0.937063 -1.63269 -2.62201 22.2532 -118.848 4.96057 -8.59195 12.9525 
0.499013 -0.864316 0.942487 -1.64217 -2.62159 22.6708 -119.25 4.99013 -8.64316 -166.738 
0.5 -0.866025 0.947182 -1.65036 -2.62037 23.0475 -119.582 5 -8.66025 -302.098 
0.499014 -0.864317 0.950754 -1.65657 -2.61898 23.3418 -119.826 4.99014 -8.64317 -379.823 
0.496058 -0.859197 0.953259 -1.66092 -2.61782 23.5512 -119.992 4.96058 -8.59198 -416.1 
0.491144 -0.850687 0.954942 -1.66383 -2.61696 23.6931 -120.103 4.91145 -8.50688 -429.343 
0.484292 -0.838819 0.956052 -1.66574 -2.61637 23.7872 -120.175 4.84293 -8.3882 -430.862 
0.475529 -0.823641 0.956778 -1.667 -2.61596 23.8489 -120.222 4.7553 -8.23642 -426.249 
0.464889 -0.805212 0.957253 -1.66782 -2.61569 23.8895 -120.253 4.64891 -8.05214 -418.04 
0.452415 -0.783606 0.957565 -1.66835 -2.6155 23.9161 -120.273 4.52416 -7.83608 -407.358 
0.438155 -0.758906 0.95777 -1.66871 -2.61538 23.9338 -120.286 4.38156 -7.58909 -394.709 
0.422166 -0.731212 0.957907 -1.66894 -2.61529 23.9455 -120.294 4.22167 -7.31215 -380.344 
0.40451 -0.700632 0.957999 -1.6691 -2.61524 23.9534 -120.3 4.04512 -7.00636 -364.403 
0.385259 -0.667288 0.958061 -1.66921 -2.6152 23.9588 -120.304 3.85261 -6.67291 -346.986 
0.364486 -0.631309 0.958103 -1.66928 -2.61517 23.9625 -120.307 3.64489 -6.31313 -328.179 
0.342276 -0.592839 0.958133 -1.66933 -2.61515 23.965 -120.309 3.42278 -5.92843 -308.062 
0.318714 -0.55203 0.958154 -1.66937 -2.61513 23.9669 -120.31 3.18717 -5.52034 -286.719 
0.293895 -0.509041 0.958169 -1.66939 -2.61512 23.9682 -120.311 2.93898 -5.09046 -264.235 
0.267916 -0.464044 0.95818 -1.66941 -2.61512 23.9691 -120.312 2.67919 -4.64049 -240.699 
0.24088 -0.417216 0.958189 -1.66943 -2.61511 23.9699 -120.312 2.40882 -4.1722 -216.205 
0.212892 -0.368741 0.958195 -1.66944 -2.61511 23.9704 -120.313 2.12895 -3.68746 -190.85 
0.184065 -0.31881 0.958201 -1.66945 -2.61511 23.9709 -120.313 1.84068 -3.18815 -164.733 
0.154511 -0.267622 0.958206 -1.66946 -2.61511 23.9713 -120.313 1.54514 -2.67627 -137.958 
0.124348 -0.215377 0.95821 -1.66946 -2.6151 23.9716 -120.314 1.24351 -2.15382 -110.631 
0.0936937 -0.162282 0.958214 -1.66947 -2.6151 23.9719 -120.314 0.936968 -1.62288 -82.8588 
0.0626697 -0.108547 0.958219 -1.66948 -2.6151 23.9723 -120.314 0.626729 -1.08553 -54.7518 
0.0313984 -0.0543836 0.958223 -1.66949 -2.61511 23.9726 -120.315 0.314015 -0.54389 -26.4209 
3.14159e-06 -5.4414e-06 0.958229 -1.6695 -2.61511 23.973 -120.315 6.28319e-05 -0.000108828 2.02236 
-0.0313921 0.0543728 0.958235 -1.66951 -2.61511 23.9734 -120.316 -0.31389 0.543673 30.4655 
-0.0626635 0.108536 0.958242 -1.66952 -2.61511 23.9739 -120.316 -0.626604 1.08531 58.7962 
-0.0936876 0.162272 0.958251 -1.66953 -2.61512 23.9745 -120.317 -0.936845 1.62266 86.9027 
-0.124342 0.215366 0.958262 -1.66955 -2.61512 23.9752 -120.318 -1.24339 2.15361 114.674 
-0.154506 0.267611 0.958276 -1.66958 -2.61513 23.9761 -120.319 -1.54503 2.67606 142 
-0.184059 0.3188 0.958294 -1.66961 -2.61514 23.9773 -120.32 -1.84056 3.18795 168.773 
-0.212887 0.368731 0.958317 -1.66965 -2.61515 23.9788 -120.322 -2.12884 3.68726 194.885 
-0.240874 0.417206 0.958349 -1.6697 -2.61516 23.9809 -120.325 -2.40871 4.17201 220.234 
-0.267911 0.464035 0.958391 -1.66977 -2.61518 23.9837 -120.329 -2.67908 4.6403 244.716 
-0.29389 0.509033 0.958449 -1.66987 -2.61521 23.9875 -120.333 -2.93888 5.09028 268.229 
-0.31871 0.552021 0.958529 -1.67001 -2.61525 23.9927 -120.34 -3.18707 5.52017 290.67 
-0.342271 0.592831 0.958642 -1.67021 -2.61531 24.0001 -120.35 -3.42269 5.92827 311.93 
-0.364482 0.631302 0.958802 -1.67048 -2.61539 24.0106 -120.363 -3.6448 6.31298 331.88 
-0.385255 0.667281 0.959033 -1.67088 -2.61551 24.0257 -120.383 -3.85253 6.67277 350.347 
-0.404507 0.700626 0.959368 -1.67146 -2.61568 24.0477 -120.411 -4.04505 7.00623 367.051 
-0.422162 0.731207 0.959861 -1.67231 -2.61593 24.08 -120.452 -4.22161 7.31204 381.471 
-0.438152 0.758901 0.960589 -1.67356 -2.61629 24.1279 -120.513 -4.3815 7.58899 392.534 
-0.452412 0.783601 0.961672 -1.67543 -2.61683 24.1991 -120.604 -4.52411 7.83599 397.943 
-0.464887 0.805208 0.96328 -1.67821 -2.6176 24.3055 -120.739 -4.64886 8.05206 392.775 
-0.475527 0.823637 0.96564 -1.6823 -2.61868 24.4631 -120.936 -4.75526 8.23636 367.102 
-0.484291 0.838816 0.968998 -1.68813 -2.62002 24.6913 -121.213 -4.8429 8.38815 303.944 
-0.491143 0.850685 0.973473 -1.69594 -2.62134 25.0048 -121.575 -4.91142 8.50684 184.783 
-0.496057 0.859196 0.978797 -1.70524 -2.62201 25.3948 -121.989 -4.96057 8.59195 12.9525 
-0.499013 0.864316 0.984221 -1.71472 -2.62159 25.8124 -122.392 -4.99013 8.64316 -166.738 
-0.5 0.866025 0.988917 -1.72291 -2.62037 26.1891 -122.724 -5 8.66025 -302.098 
-0.499014 0.864317 0.992488 -1.72912 -2.61898 26.4834 -122.967 -4.99014 8.64317 -379.823 
-0.496058 0.859197 0.994993 -1.73346 -2.61782 26.6928 -123.134 -4.96058 8.59198 -416.1 
-0.491144 0.850687 0.996676 -1.73637 -2.61696 26.8347 -123.245 -4.91145 8.50688 -429.343 
-0.484292 0.838819 0.997786 -1.73829 -2.61637 26.9287 -123.317 -4.84293 8.3882 -430.862 
-0.475529 0.823641 0.998512 -1.73954 -2.61596 26.9905 -123.364 -4.7553 8.23642 -426.249 
-0.464889 0.805212 0.998987 -1.74036 -2.61569 27.031 -123.394 -4.64891 8.05214 -418.04 
-0.452415 0.783606 0.999299 -1.7409 -2.6155 27.0577 -123.414 -4.52416 7.83608 -407.358 
-0.438155 0.758906 0.999505 -1.74125 -2.61538 27.0754 -123.427 -4.38156 7.58909 -394.709 
-0.422166 0.731212 0.999641 -1.74149 -2.61529 27.0871 -123.436 -4.22167 7.31215 -380.344 
-0.40451 0.700632 0.999733 -1.74164 -2.61524 27.095 -123.442 -4.04512 7.00636 -364.403 
-0.385259 0.667288 0.999795 -1.74175 -2.6152 27.1004 -123.446 -3.85261 6.67291 -346.986 
-0.364486 0.631309 0.999837 -1.74182 -2.61517 27.1041 -123.448 -3.64489 6.31313 -328.179 
-0.342276 0.592839 0.999867 -1.74187 -2.61515 27.1066 -123.45 -3.42278 5.92843 -308.062 
-0.318714 0.55203 0.999888 -1.74191 -2.61513 27.1084 -123.452 -3.18717 5.52034 -286.719 
-0.293895 0.509041 0.999903 -1.74194 -2.61512 27.1098 -123.453 -2.93898 5.09046 -264.235 
-0.267916 0.464044 0.999914 -1.74196 -2.61512 27.1107 -123.453 -2.67919 4.64049 -240.699 
-0.24088 0.417216 0.999923 -1.74197 -2.61511 27.1114 -123.454 -2.40882 4.1722 -216.205 
-0.212892 0.368741 0.999929 -1.74198 -2.61511 27.112 -123.454 -2.12895 3.68746 -190.85 
-0.184065 0.31881 0.999935 -1.74199 -2.61511 27.1125 -123.455 -1.84068 3.18815 -164.733 
-0.154511 0.267622 0.99994 -1.742 -2.61511 27.1129 -123.455 -1.54514 2.67627 -137.958 
-0.124348 0.215377 0.999944 -1.74201 -2.6151 27.1132 -123.455 -1.24351 2.15382 -110.631 
-0.0936937 0.162282 0.999949 -1.74202 -2.6151 27.1135 -123.456 -0.936968 1.62288 -82.8588 
-0.0626697 0.108547 0.999953 -1.74202 -2.6151 27.1139 -123.456 -0.626729 1.08553 -54.7518 
-0.0313984 0.0543836 0.999958 -1.74203 -2.61511 27.1142 -123.456 -0.314015 0.54389 -26.4209 
-3.14159e-06 5.4414e-06 0.999963 -1.74204 -2.61511 27.1146 -123.457 -6.28319e-05 0.000108828 2.02236 
0.0313921 -0.0543728 0.999969 -1.74205 -2.61511 27.115 -123.457 0.31389 -0.543673 30.4655 
0.0626635 -0.108536 0.999976 -1.74206 -2.61511 27.1155 -123.458 0.626604 -1.08531 58.7962 
0.0936876 -0.162272 0.999985 -1.74208 -2.61512 27.116 -123.459 0.936845 -1.62266 86.9027 
0.124342 -0.215366 0.999996 -1.7421 -2.61512 27.1168 -123.459 1.24339 -2.15361 114.674 
0.154506 -0.267611 1.00001 -1.74212 -2.61513 27.1177 -123.461 1.54503 -2.67606 142 
0.184059 -0.3188 1.00003 -1.74215 -2.61514 27.1189 -123.462 1.84056 -3.18795 168.773 
0.212887 -0.368731 1.00005 -1.74219 -2.61515 27.1204 -123.464 2.12884 -3.68726 194.885 
0.240874 -0.417206 1.00008 -1.74225 -2.61516 27.1225 -123.467 2.40871 -4.17201 220.234 
0.267911 -0.464035 1.00013 -1.74232 -2.61518 27.1253 -123.47 2.67908 -4.6403 244.716 
0.29389 -0.509033 1.00018 -1.74242 -2.61521 27.1291 -123.475 2.93888 -5.09028 268.229 
0.31871 -0.552021 1.00026 -1.74256 -2.61525 27.1343 -123.482 3.18707 -5.52017 290.67 
0.342271 -0.592831 1.00038 -1.74275 -2.61531 27.1417 -123.491 3.42269 -5.92827 311.93 
0.364482 -0.631302 1.00054 -1.74303 -2.61539 27.1522 -123.505 3.6448 -6.31298 331.88 
0.385255 -0.667281 1.00077 -1.74342 -2.61551 27.1673 -123.524 3.85253 -6.67277 350.347 
0.404507 -0.700626 1.0011 -1.744 -2.61568 27.1893 -123.552 4.04505 -7.00623 367.051 
0.422162 -0.731207 1.00159 -1.74485 -2.61593 27.2216 -123.594 4.22161 -7.31204 381.471 
0.438152 -0.758901 1.00232 -1.74611 -2.61629 27.2694 -123.655 4.3815 -7.58899 392.534 
0.452412 -0.783601 1.00341 -1.74798 -2.61683 27.3407 -123.746 4.52411 -7.83599 397.943 
0.464887 -0.805208 1.00501 -1.75076 -2.6176 27.4471 -123.88 4.64886 -8.05206 392.775 
0.475527 -0.823637 1.00737 -1.75484 -2.61868 27.6047 -124.077 4.75526 -8.23636 367.102 
0.484291 -0.838816 1.01073 -1.76068 -2.62002 27.8329 -124.355 4.8429 -8.38815 303.944 
0.491143 -0.850685 1.01521 -1.76848 -2.62134 28.1464 -124.716 4.91142 -8.50684 184.783 
0.496057 -0.859196 1.02053 -1.77778 -2.62201 28.5364 -125.131 4.96057 -8.59195 12.9525 
0.499013 -0.864316 1.02596 -1.78726 -2.62159 28.954 -125.533 4.99013 -8.64316 -166.738 
0.5 -0.866025 1.03065 -1.79545 -2.62037 29.3307 -125.865 5 -8.66025 -302.098 
0.499014 -0.864317 1.03422 -1.80166 -2.61898 29.625 -126.109 4.99014 -8.64317 -379.823 
0.496058 -0.859197 1.03673 -1.80601 -2.61782 29.8344 -126.276 4.96058 -8.59198 -416.1 
0.491144 -0.850687 1.03841 -1.80892 -2.61696 29.9763 -126.386 4.91145 -8.50688 -429.343 
0.484292 -0.838819 1.03952 -1.81083 -2.61637 30.0703 -126.458 4.84293 -8.3882 -430.862 
0.475529 -0.823641 1.04025 -1.81209 -2.61596 30.1321 -126.505 4.7553 -8.23642 -426.249 
0.464889 -0.805212 1.04072 -1.81291 -2.61569 30.1726 -126.536 4.64891 -8.05214 -418.04 
0.452415 -0.783606 1.04103 -1.81344 -2.6155 30.1993 -126.556 4.52416 -7.83608 -407.358 
0.438155 -0.758906 1.04124 -1.8138 -2.61538 30.2169 -126.569 4.38156 -7.58909 -394.709 
0.422166 -0.731212 1.04138 -1.81403 -2.61529 30.2287 -126.578 4.22167 -7.31215 -380.344 
0.40451 -0.700632 1.04147 -1.81419 -2.61524 30.2366 -126.583 4.04512 -7.00636 -364.403 
0.385259 -0.667288 1.04153 -1.8143 -2.6152 30.242 -126.587 3.85261 -6.67291 -346.986 
0.364486 -0.631309 1.04157 -1.81437 -2.61517 30.2457 -126.59 3.64489 -6.31313 -328.179 
0.342276 -0.592839 1.0416 -1.81442 -2.61515 30.2482 -126.592 3.42278 -5.92843 -308.062 
0.318714 -0.55203 1.04162 -1.81446 -2.61513 30.25 -126.593 3.18717 -5.52034 -286.719 
0.293895 -0.509041 1.04164 -1.81448 -2.61512 30.2513 -126.594 2.93898 -5.09046 -264.235 
0.267916 -0.464044 1.04165 -1.8145 -2.61512 30.2523 -126.595 2.67919 -4.64049 -240.699 
0.24088 -0.417216 1.04166 -1.81452 -2.61511 30.253 -126.595 2.40882 -4.1722 -216.205 
0.212892 -0.368741 1.04166 -1.81453 -2.61511 30.2536 -126.596 2.12895 -3.68746 -190.85 
0.184065 -0.31881 1.04167 -1.81454 -2.61511 30.2541 -126.596 1.84068 -3.18815 -164.733 
0.154511 -0.267622 1.04167 -1.81455 -2.61511 30.2545 -126.597 1.54514 -2.67627 -137.958 
0.124348 -0.215377 1.04168 -1.81455 -2.6151 30.2548 -126.597 1.24351 -2.15382 -110.631 
0.0936937 -0.162282 1.04168 -1.81456 -2.6151 30.2551 -126.597 0.936968 -1.62288 -82.8588 
0.0626697 -0.108547 1.04169 -1.81457 -2.6151 30.2554 -126.597 0.626729 -1.08553 -54.7518 
0.0313984 -0.0543836 1.04169 -1.81458 -2.61511 30.2558 -126.598 0.314015 -0.54389 -26.4209 
3.14159e-06 -5.4414e-06 1.0417 -1.81458 -2.61511 30.2561 -126.598 6.28319e-05 -0.000108828 2.02236 
-0.0313921 0.0543728 1.0417 -1.8146 -2.61511 30.2566 -126.599 -0.31389 0.543673 30.4655 
-0.0626635 0.108536 1.04171 -1.81461 -2.61511 30.2571 -126.599 -0.626604 1.08531 58.7962 
-0.0936876 0.162272 1.04172 -1.81462 -2.61512 30.2576 -126.6 -0.936845 1.62266 86.9027 
-0.124342 0.215366 1.04173 -1.81464 -2.61512 30.2584 -126.601 -1.24339 2.15361 114.674 
-0.154506 0.267611 1.04174 -1.81467 -2.61513 30.2593 -126.602 -1.54503 2.67606 142 
-0.184059 0.3188 1.04176 -1.8147 -2.61514 30.2605 -126.604 -1.84056 3.18795 168.773 
-0.212887 0.368731 1.04179 -1.81474 -2.61515 30.262 -126.606 -2.12884 3.68726 194.885 
-0.240874 0.417206 1.04182 -1.81479 -2.61516 30.2641 -126.608 -2.40871 4.17201 220.234 
-0.267911 0.464035 1.04186 -1.81486 -2.61518 30.2669 -126.612 -2.67908 4.6403 244.716 
-0.29389 0.509033 1.04192 -1.81496 -2.61521 30.2707 -126.617 -2.93888 5.09028 268.229 
-0.31871 0.552021 1.042 -1.8151 -2.61525 30.2759 -126.623 -3.18707 5.52017 290.67 
-0.342271 0.592831 1.04211 -1.8153 -2.61531 30.2833 -126.633 -3.42269 5.92827 311.93 
-0.364482 0.631302 1.04227 -1.81557 -2.61539 30.2938 -126.646 -3.6448 6.31298 331.88 
-0.385255 0.667281 1.0425 -1.81597 -2.61551 30.3089 -126.666 -3.85253 6.67277 350.347 
-0.404507 0.700626 1.04284 -1.81655 -2.61568 30.3309 -126.694 -4.04505 7.00623 367.051 
-0.422162 0.731207 1.04333 -1.8174 -2.61593 30.3632 -126.735 -4.22161 7.31204 381.471 
-0.438152 0.758901 1.04406 -1.81865 -2.61629 30.411 -126.796 -4.3815 7.58899 392.534 
-0.452412 0.783601 1.04514 -1.82052 -2.61683 30.4823 -126.887 -4.52411 7.83599 397.943 
-0.464887 0.805208 1.04675 -1.8233 -2.6176 30.5887 -127.022 -4.64886 8.05206 392.775 
-0.475527 0.823637 1.04911 -1.82739 -2.61868 30.7463 -127.219 -4.75526 8.23636 367.102 
-0.484291 0.838816 1.05247 -1.83322 -2.62002 30.9744 -127.496 -4.8429 8.38815 303.944 
-0.491143 0.850685 1.05694 -1.84102 -2.62134 31.288 -127.858 -4.91142 8.50684 184.783 
-0.496057 0.859196 1.06227 -1.85033 -2.62201 31.678 -128.272 -4.96057 8.59195 12.9525 
-0.499013 0.864316 1.06769 -1.85981 -2.62159 32.0955 -128.675 -4.99013 8.64316 -166.738 
-0.5 0.866025 1.07238 -1.868 -2.62037 32.4723 -129.007 -5 8.66025 -302.098 
-0.499014 0.864317 1.07596 -1.87421 -2.61898 32.7666 -129.25 -4.99014 8.64317 -379.823 
-0.496058 0.859197 1.07846 -1.87855 -2.61782 32.976 -129.417 -4.96058 8.59198 -416.1 
-0.491144 0.850687 1.08014 -1.88146 -2.61696 33.1179 -129.528 -4.91145 8.50688 -429.343 
-0.484292 0.838819 1.08125 -1.88338 -2.61637 33.2119 -129.6 -4.84293 8.3882 -430.862 
-0.475529 0.823641 1.08198 -1.88463 -2.61596 33.2737 -129.647 -4.7553 8.23642 -426.249 
-0.464889 0.805212 1.08246 -1.88545 -2.61569 33.3142 -129.678 -4.64891 8.05214 -418.04 
-0.452415 0.783606 1.08277 -1.88599 -2.6155 33.3409 -129.698 -4.52416 7.83608 -407.358 
-0.438155 0.758906 1.08297 -1.88634 -2.61538 33.3585 -129.711 -4.38156 7.58909 -394.709 
-0.422166 0.731212 1.08311 -1.88658 -2.61529 33.3703 -129.719 -4.22167 7.31215 -380.344 
-0.40451 0.700632 1.0832 -1.88673 -2.61524 33.3782 -129.725 -4.04512 7.00636 -364.403 
-0.385259 0.667288 1.08326 -1.88684 -2.6152 33.3836 -129.729 -3.85261 6.67291 -346.986 
-0.364486 0.631309 1.08331 -1.88691 -2.61517 33.3872 -129.732 -3.64489 6.31313 -328.179 
-0.342276 0.592839 1.08334 -1.88696 -2.61515 33.3898 -129.733 -3.42278 5.92843 -308.062 
-0.318714 0.55203 1.08336 -1.887 -2.61513 33.3916 -129.735 -3.18717 5.52034 -286.719 
-0.293895 0.509041 1.08337 -1.88703 -2.61512 33.3929 -129.736 -2.93898 5.09046 -264.235 
-0.267916 0.464044 1.08338 -1.88705 -2.61512 33.3939 -129.736 -2.67919 4.64049 -240.699 
-0.24088 0.417216 1.08339 -1.88706 -2.61511 33.3946 -129.737 -2.40882 4.1722 -216.205 
-0.212892 0.368741 1.0834 -1.88707 -2.61511 33.3952 -129.737 -2.12895 3.68746 -190.85 
-0.184065 0.31881 1.0834 -1.88708 -2.61511 33.3957 -129.738 -1.84068 3.18815 -164.733 
-0.154511 0.267622 1.08341 -1.88709 -2.61511 33.396 -129.738 -1.54514 2.67627 -137.958 
-0.124348 0.215377 1.08341 -1.8871 -2.6151 33.3964 -129.738 -1.24351 2.15382 -110.631 
-0.0936937 0.162282 1.08342 -1.88711 -2.6151 33.3967 -129.739 -0.936968 1.62288 -82.8588 
-0.0626697 0.108547 1.08342 -1.88711 -2.6151 33.397 -129.739 -0.626729 1.08553 -54.7518 
-0.0313984 0.0543836 1.08343 -1.88712 -2.61511 33.3974 -129.739 -0.314015 0.54389 -26.4209 
-3.14159e-06 5.4414e-06 1.08343 -1.88713 -2.61511 33.3977 -129.74 -6.28319e-05 0.000108828 2.02236 
0.0313921 -0.0543728 1.08344 -1.88714 -2.61511 33.3982 -129.74 0.31389 -0.543673 30.4655 
0.0626635 -0.108536 1.08344 -1.88715 -2.61511 33.3986 -129.741 0.626604 -1.08531 58.7962 
0.0936876 -0.162272 1.08345 -1.88717 -2.61512 33.3992 -129.742 0.936845 -1.62266 86.9027 
0.124342 -0.215366 1.08346 -1.88719 -2.61512 33.4 -129.743 1.24339 -2.15361 114.674 
0.154506 -0.267611 1.08348 -1.88721 -2.61513 33.4009 -129.744 1.54503 -2.67606 142 
0.184059 -0.3188 1.0835 -1.88724 -2.61514 33.4021 -129.745 1.84056 -3.18795 168.773 
0.212887 -0.368731 1.08352 -1.88728 -2.61515 33.4036 -129.747 2.12884 -3.68726 194.885 
0.240874 -0.417206 1.08355 -1.88734 -2.61516 33.4057 -129.75 2.40871 -4.17201 220.234 
0.267911 -0.464035 1.08359 -1.88741 -2.61518 33.4085 -129.753 2.67908 -4.6403 244.716 
0.29389 -0.509033 1.08365 -1.88751 -2.61521 33.4123 -129.758 2.93888 -5.09028 268.229 
0.31871 -0.552021 1.08373 -1.88765 -2.61525 33.4175 -129.765 3.18707 -5.52017 290.67 
0.342271 -0.592831 1.08384 -1.88784 -2.61531 33.4249 -129.774 3.42269 -5.92827 311.93 
0.364482 -0.631302 1.084 -1.88812 -2.61539 33.4354 -129.788 3.6448 -6.31298 331.88 
0.385255 -0.667281 1.08424 -1.88851 -2.61551 33.4505 -129.807 3.85253 -6.67277 350.347 
0.404507 -0.700626 1.08457 -1.88909 -2.61568 33.4725 -129.835 4.04505 -7.00623 367.051 
0.422162 -0.731207 1.08506 -1.88994 -2.61593 33.5048 -129.877 4.22161 -7.31204 381.471 
0.438152 -0.758901 1.08579 -1.8912 -2.61629 33.5526 -129.938 4.3815 -7.58899 392.534 
0.452412 -0.783601 1.08687 -1.89307 -2.61683 33.6239 -130.029 4.52411 -7.83599 397.943 
0.464887 -0.805208 1.08848 -1.89585 -2.6176 33.7303 -130.164 4.64886 -8.05206 392.775 
0.475527 -0.823637 1.09084 -1.89993 -2.61868 33.8879 -130.36 4.75526 -8.23636 367.102 
0.484291 -0.838816 1.0942 -1.90577 -2.62002 34.116 -130.638 4.8429 -8.38815 303.944 
0.491143 -0.850685 1.09868 -1.91357 -2.62134 34.4296 -130.999 4.91142 -8.50684 184.783 
0.496057 -0.859196 1.104 -1.92287 -2.62201 34.8196 -131.414 4.96057 -8.59195 12.9525 
0.499013 -0.864316 1.10942 -1.93235 -2.62159 35.2371 -131.816 4.99013 -8.64316 -166.738 
0.5 -0.866025 1.11412 -1.94054 -2.62037 35.6139 -132.148 5 -8.66025 -302.098 
0.499014 -0.864317 1.11769 -1.94675 -2.61898 35.9082 -132.392 4.99014 -8.64317 -379.823 
0.496058 -0.859197 1.12019 -1.9511 -2.61782 36.1176 -132.559 4.96058 -8.59198 -416.1 
0.491144 -0.850687 1.12188 -1.95401 -2.61696 36.2595 -132.669 4.91145 -8.50688 -429.343 
